Date	Time	Temperature	Pressure	Rain	solar_rad	wind_speed
24/03/2021	07:45	-1.7	1025.7	0	132	0
24/03/2021	08:00	0.1	1025.8	0	177	0
24/03/2021	08:15	1.2	1025.7	0	230	0
24/03/2021	08:30	2.1	1025.6	0	283	0
24/03/2021	08:45	3.3	1025.6	0	335	0
24/03/2021	09:00	4.7	1025.5	0	377	0
24/03/2021	09:15	5.7	1025.6	0	422	0
24/03/2021	09:30	6.5	1025.3	0	463	0
24/03/2021	09:45	7.1	1025.2	0	503	0
24/03/2021	10:00	8.1	1025.1	0	542	0
24/03/2021	10:15	9.2	1024.9	0	579	0
24/03/2021	10:30	10.2	1024.6	0	613	1.6
24/03/2021	10:45	11.1	1024.5	0	642	0
24/03/2021	11:00	12.4	1024.3	0	673	1.6
24/03/2021	11:15	13.2	1024	0	697	1.6
24/03/2021	11:30	13.7	1023.7	0	718	1.6
24/03/2021	11:45	14.2	1023.6	0	736	3.2
24/03/2021	12:00	14.6	1023.5	0	747	3.2
24/03/2021	12:15	14.8	1023.3	0	755	4.8
24/03/2021	12:30	15.3	1023.3	0	764	4.8
24/03/2021	12:45	15.6	1023	0	769	4.8
24/03/2021	13:00	15.8	1022.7	0	770	4.8
24/03/2021	13:15	16.1	1022.5	0	759	6.4
24/03/2021	13:30	16.4	1022.4	0	761	4.8
24/03/2021	13:45	16.4	1022.3	0	755	6.4
24/03/2021	14:05	16.4	1022.2	0	751	6.4
24/03/2021	14:15	16.2	1022	0	706	8
24/03/2021	14:30	16.5	1021.9	0	672	6.4
24/03/2021	14:45	16.3	1021.8	0	590	6.4
24/03/2021	15:00	16.4	1021.7	0	630	4.8
24/03/2021	15:15	16.4	1021.6	0	602	6.4
24/03/2021	15:30	16.6	1021.7	0	563	4.8
24/03/2021	15:45	16.5	1021.7	0	525	4.8
24/03/2021	16:00	16.3	1021.8	0	479	4.8
24/03/2021	16:15	16.1	1021.7	0	435	6.4
24/03/2021	16:30	15.7	1021.7	0	384	8
24/03/2021	16:45	15.5	1021.8	0	348	6.4
24/03/2021	17:00	15.3	1021.8	0	297	6.4
24/03/2021	17:15	14.9	1021.9	0	118	4.8
24/03/2021	17:31	14.7	1022	0	32	4.8
24/03/2021	17:45	14.2	1022.1	0	27	4.8
24/03/2021	18:00	13.8	1022.3	0	24	4.8
24/03/2021	18:15	13.3	1022.3	0	19	3.2
24/03/2021	18:30	12.9	1022.3	0	15	1.6
24/03/2021	18:45	12.1	1022.5	0	9	0
24/03/2021	19:00	11.1	1022.6	0	1	0
24/03/2021	19:15	9.9	1022.5	0	0	0
24/03/2021	19:30	9.4	1022.8	0	0	1.6
24/03/2021	19:45	8.8	1023	0	0	1.6
24/03/2021	20:00	8.2	1023.3	0	0	0
24/03/2021	20:15	7.7	1023.7	0	0	1.6
24/03/2021	20:30	7.2	1023.8	0	0	1.6
24/03/2021	20:49	6.8	1024	0	0	1.6
24/03/2021	21:00	5.9	1024.2	0	0	1.6
24/03/2021	21:15	5.3	1024.4	0	0	0
24/03/2021	21:30	5	1024.7	0	0	0
24/03/2021	21:45	4.7	1024.7	0	0	0
24/03/2021	22:00	4.2	1024.9	0	0	0
24/03/2021	22:15	3.9	1024.9	0	0	0
24/03/2021	22:30	3.4	1025.1	0	0	0
24/03/2021	22:45	2.8	1025.2	0	0	0
24/03/2021	23:00	2.4	1025.3	0	0	0
24/03/2021	23:15	2	1025.4	0	0	0
24/03/2021	23:30	1.6	1025.5	0	0	0
24/03/2021	23:45	1.3	1025.5	0	0	0
25/03/2021	00:00	0.9	1025.5	0	0	0
25/03/2021	00:15	0.6	1025.6	0	0	0
25/03/2021	00:30	0.4	1025.7	0	0	0
25/03/2021	00:45	0.1	1025.7	0	0	0
25/03/2021	01:00	0.1	1025.7	0	0	0
25/03/2021	01:15	-0.1	1025.6	0	0	0
25/03/2021	01:30	-0.6	1025.6	0	0	1.6
25/03/2021	01:45	-0.6	1025.3	0	0	0
25/03/2021	02:00	-0.6	1025.3	0	0	0
25/03/2021	02:15	-0.8	1025.4	0	0	0
25/03/2021	02:30	-1	1025.2	0	0	0
25/03/2021	02:45	-1	1025.2	0	0	0
25/03/2021	03:00	-1.3	1025.1	0	0	0
25/03/2021	03:17	-1.5	1025	0	0	0
25/03/2021	03:30	---	1025	0	---	0
25/03/2021	03:45	-1.8	1024.6	0	0	0
25/03/2021	04:00	-1.8	1024.6	0	0	0
25/03/2021	04:15	-1.8	1024.5	0	0	0
25/03/2021	04:30	-2.1	1024.5	0	0	0
25/03/2021	04:45	-2.3	1024.6	0	0	0
25/03/2021	05:00	-2.4	1024.7	0	0	0
25/03/2021	05:15	-2.5	1024.6	0	0	0
25/03/2021	05:30	-2.6	1024.8	0	0	0
25/03/2021	05:45	-2.8	1024.7	0	0	0
25/03/2021	06:00	-2.9	1024.7	0	0	0
25/03/2021	06:15	-3	1024.7	0	0	0
25/03/2021	06:30	-2.9	1024.8	0	2	0
25/03/2021	06:45	-3	1024.8	0	9	0
25/03/2021	07:00	-3	1025	0	14	0
25/03/2021	07:15	-3	1024.9	0	22	0
25/03/2021	07:30	-2.3	1024.9	0	52	0
25/03/2021	07:45	-0.9	1024.8	0	134	0
25/03/2021	08:00	0.3	1024.8	0	187	0
25/03/2021	08:15	2.1	1024.9	0	251	0
25/03/2021	08:30	3.8	1024.9	0	296	1.6
25/03/2021	08:45	5.1	1024.6	0	349	1.6
25/03/2021	09:00	5.8	1024.4	0	393	0
25/03/2021	09:15	6.8	1024.4	0	442	0
25/03/2021	09:30	7.8	1024.5	0	399	0
25/03/2021	09:45	8.7	1024.3	0	492	0
25/03/2021	10:00	9.7	1023.9	0	542	0
25/03/2021	10:15	10.8	1023.7	0	581	0
25/03/2021	10:30	12	1023.5	0	608	1.6
25/03/2021	10:45	13.1	1023.3	0	661	1.6
25/03/2021	11:00	13.6	1022.9	0	682	1.6
25/03/2021	11:16	14.2	1022.6	0	728	1.6
25/03/2021	11:30	15.1	1022.3	0	647	1.6
25/03/2021	11:45	15.8	1022.2	0	639	3.2
25/03/2021	12:00	15.7	1022.2	0	624	3.2
25/03/2021	12:15	15.8	1021.8	0	676	4.8
25/03/2021	12:30	16.6	1021.6	0	685	6.4
25/03/2021	12:45	16.5	1021.4	0	544	4.8
25/03/2021	13:00	16.9	1021.4	0	768	4.8
25/03/2021	13:15	17.2	1021.4	0	776	6.4
25/03/2021	13:30	17.2	1021.3	0	765	6.4
25/03/2021	13:45	17.1	1021.3	0	751	6.4
25/03/2021	14:00	17	1021.2	0	733	6.4
25/03/2021	14:15	17	1021.1	0	711	4.8
25/03/2021	14:35	16.8	1021	0	685	6.4
25/03/2021	14:45	16.8	1021	0	647	6.4
25/03/2021	15:00	16.7	1021	0	622	6.4
25/03/2021	15:15	16.4	1020.9	0	601	6.4
25/03/2021	15:30	16.4	1020.8	0	561	6.4
25/03/2021	15:45	16.4	1020.9	0	514	6.4
25/03/2021	16:00	16.1	1020.9	0	476	6.4
25/03/2021	16:15	16.2	1020.9	0	436	6.4
25/03/2021	16:30	15.9	1021	0	393	6.4
25/03/2021	16:45	15.7	1021	0	347	4.8
25/03/2021	17:00	15.5	1021	0	298	4.8
25/03/2021	17:15	15.1	1021	0	127	4.8
25/03/2021	17:30	14.6	1021	0	42	4.8
25/03/2021	17:45	14.3	1020.9	0	34	4.8
25/03/2021	18:00	13.8	1021.1	0	28	4.8
25/03/2021	18:15	13.4	1021.2	0	24	3.2
25/03/2021	18:30	12.8	1021.5	0	17	3.2
25/03/2021	18:45	11.9	1021.6	0	11	1.6
25/03/2021	19:00	10.8	1021.5	0	2	0
25/03/2021	19:15	10.2	1021.7	0	0	0
25/03/2021	19:30	9.6	1021.9	0	0	0
25/03/2021	19:45	9.1	1022.2	0	0	0
25/03/2021	20:00	8.9	1022.3	0	0	0
25/03/2021	20:15	8.5	1022.7	0	0	0
25/03/2021	20:30	7.8	1022.8	0	0	0
25/03/2021	20:45	7.6	1023	0	0	0
25/03/2021	21:00	7	1023.3	0	0	0
25/03/2021	21:15	6.1	1023.6	0	0	0
25/03/2021	21:30	5.3	1023.9	0	0	1.6
25/03/2021	21:45	4.7	1024.1	0	0	0
25/03/2021	22:00	4.3	1024.3	0	0	0
25/03/2021	22:15	3.9	1024.3	0	0	0
25/03/2021	22:30	3.9	1024.5	0	0	1.6
25/03/2021	22:45	3.5	1024.5	0	0	0
25/03/2021	23:00	3.1	1024.8	0	0	0
25/03/2021	23:19	2.7	1025	0	0	0
25/03/2021	23:30	2.3	1025	0	0	0
25/03/2021	23:45	1.9	1025.1	0	0	0
26/03/2021	00:00	1.6	1025.2	0	0	0
26/03/2021	00:15	1.2	1025.4	0	0	0
26/03/2021	00:30	1	1025.4	0	0	0
26/03/2021	00:45	0.6	1025.4	0	0	0
26/03/2021	01:00	0.3	1025.4	0	0	0
26/03/2021	01:15	0.1	1025.5	0	0	0
26/03/2021	01:30	-0.1	1025.4	0	0	0
26/03/2021	01:45	-0.4	1025.3	0	0	0
26/03/2021	02:00	-0.6	1025.4	0	0	0
26/03/2021	02:15	-0.8	1025.4	0	0	0
26/03/2021	02:30	-1.1	1025.2	0	0	0
26/03/2021	02:45	-1.3	1025.3	0	0	0
26/03/2021	03:00	-1.4	1025.2	0	0	0
26/03/2021	03:15	-1.5	1025.3	0	0	0
26/03/2021	03:30	-1.7	1025.2	0	0	0
26/03/2021	03:45	-1.9	1025.3	0	0	0
26/03/2021	04:00	-2	1025.2	0	0	0
26/03/2021	04:15	-2.1	1025.3	0	0	0
26/03/2021	04:30	-2.2	1025.1	0	0	0
26/03/2021	04:45	-2.2	1025.3	0	0	0
26/03/2021	05:00	-2.3	1025.4	0	0	0
26/03/2021	05:15	-2.5	1025.5	0	0	0
26/03/2021	05:30	-2.7	1025.6	0	0	0
26/03/2021	05:45	-2.8	1025.6	0	0	0
26/03/2021	06:00	-2.9	1025.6	0	0	0
26/03/2021	06:15	-3	1025.7	0	0	0
26/03/2021	06:30	-3.2	1025.8	0	1	0
26/03/2021	06:45	-3.1	1025.9	0	9	0
26/03/2021	07:00	-3.2	1026.1	0	16	0
26/03/2021	07:15	-3.1	1026.4	0	25	0
26/03/2021	07:30	-2.3	1026.3	0	63	0
26/03/2021	07:45	-0.9	1026.3	0	135	0
26/03/2021	08:00	0.6	1026.4	0	186	1.6
26/03/2021	08:15	2	1026.2	0	269	1.6
26/03/2021	08:31	3.3	1026.2	0	271	1.6
26/03/2021	08:45	4.2	1026.2	0	299	0
26/03/2021	09:00	5.2	1026.1	0	357	0
26/03/2021	09:15	6.1	1026.1	0	417	0
26/03/2021	09:30	7.3	1026	0	415	0
26/03/2021	09:45	8.4	1026	0	510	1.6
26/03/2021	10:00	9.4	1026	0	549	0
26/03/2021	10:15	10.6	1025.8	0	568	1.6
26/03/2021	10:30	11.1	1025.6	0	612	1.6
26/03/2021	10:49	11.8	1025.6	0	572	1.6
26/03/2021	11:00	12.6	1025.3	0	677	1.6
26/03/2021	11:15	13.6	1025.1	0	645	1.6
26/03/2021	11:30	13.9	1024.9	0	681	3.2
26/03/2021	11:45	14.3	1024.6	0	728	3.2
26/03/2021	12:00	14.8	1024.4	0	755	3.2
26/03/2021	12:15	15.3	1023.9	0	700	3.2
26/03/2021	12:31	15.2	1024	0	460	3.2
26/03/2021	12:45	15.7	1023.8	0	810	4.8
26/03/2021	13:00	15.6	1023.4	0	763	3.2
26/03/2021	13:15	16	1023.3	0	739	3.2
26/03/2021	13:30	16.1	1023.3	0	757	4.8
26/03/2021	13:45	16.1	1023.1	0	770	4.8
26/03/2021	14:00	15.9	1023	0	697	6.4
26/03/2021	14:15	15.2	1023	0	298	4.8
26/03/2021	14:30	14.5	1022.9	0	161	4.8
26/03/2021	14:45	14.5	1022.8	0	245	4.8
26/03/2021	15:00	15.1	1022.6	0	544	4.8
26/03/2021	15:15	15.6	1022.7	0	587	4.8
26/03/2021	15:30	15.1	1022.5	0	338	4.8
26/03/2021	15:45	15	1022.7	0	313	4.8
26/03/2021	16:00	14.9	1022.6	0	293	4.8
26/03/2021	16:15	14.8	1022.7	0	261	4.8
26/03/2021	16:30	14.7	1022.7	0	185	3.2
26/03/2021	16:45	14.5	1022.7	0	189	3.2
26/03/2021	17:00	14.4	1022.7	0	159	3.2
26/03/2021	17:15	14.1	1022.8	0	120	3.2
26/03/2021	17:30	13.9	1022.8	0	102	3.2
26/03/2021	17:45	13.7	1023.1	0	92	3.2
26/03/2021	18:00	13.3	1023.1	0	64	3.2
26/03/2021	18:15	12.9	1023.1	0	39	3.2
26/03/2021	18:30	12.1	1023.2	0	26	3.2
26/03/2021	18:45	11.4	1023.4	0	14	1.6
26/03/2021	19:00	10.8	1023.6	0	3	1.6
26/03/2021	19:15	10.1	1023.6	0	0	1.6
26/03/2021	19:32	9.4	1023.8	0	0	0
26/03/2021	19:45	8.9	1023.9	0	0	0
26/03/2021	20:00	8.4	1023.9	0	0	0
26/03/2021	20:15	7.8	1024.3	0	0	1.6
26/03/2021	20:30	7.3	1024.4	0	0	1.6
26/03/2021	20:45	6.9	1024.6	0	0	0
26/03/2021	21:00	6.6	1024.8	0	0	0
26/03/2021	21:15	6.4	1024.9	0	0	0
26/03/2021	21:30	6.1	1025.1	0	0	0
26/03/2021	21:45	5.8	1025.2	0	0	0
26/03/2021	22:00	5.5	1025.3	0	0	0
26/03/2021	22:15	5.2	1025.3	0	0	0
26/03/2021	22:30	4.8	1025.5	0	0	0
26/03/2021	22:45	4.6	1025.5	0	0	0
26/03/2021	23:00	4.4	1025.5	0	0	0
26/03/2021	23:15	4.1	1025.5	0	0	0
26/03/2021	23:30	3.9	1025.5	0	0	0
26/03/2021	23:45	3.8	1025.6	0	0	0
27/03/2021	00:00	3.6	1025.6	0	0	0
27/03/2021	00:15	3.4	1025.5	0	0	0
27/03/2021	00:30	3.4	1025.5	0	0	0
27/03/2021	00:46	3.3	1025.5	0	0	0
27/03/2021	01:00	3.4	1025.5	0	0	0
27/03/2021	01:15	3.4	1025.6	0	0	0
27/03/2021	01:30	3.6	1025.5	0	0	0
27/03/2021	01:45	3.8	1025.5	0	0	0
27/03/2021	02:00	4.1	1025.4	0	0	0
27/03/2021	02:15	4.1	1025.2	0	0	0
27/03/2021	02:30	4.2	1025.2	0	0	0
27/03/2021	02:45	4.4	1025.1	0	0	0
27/03/2021	03:00	4.5	1025	0	0	0
27/03/2021	03:15	4.7	1024.8	0	0	0
27/03/2021	03:30	4.8	1024.6	0	0	0
27/03/2021	03:45	5	1024.4	0	0	0
27/03/2021	04:00	5.1	1024.2	0	0	0
27/03/2021	04:15	5.3	1024.1	0	0	0
27/03/2021	04:30	5.3	1024.3	0	0	0
27/03/2021	04:45	5.1	1024.6	0.2	0	0
27/03/2021	05:00	4.6	1024.7	0.4	0	0
27/03/2021	05:15	4.4	1024.7	0.2	0	0
27/03/2021	05:30	4.7	1024.7	0	0	0
27/03/2021	05:45	4.9	1024.8	0	0	0
27/03/2021	06:00	5.1	1024.7	0	0	0
27/03/2021	06:19	5.2	1024.7	0	0	0
27/03/2021	06:30	5.2	1024.8	0	1	0
27/03/2021	06:45	5	1024.7	0	9	0
27/03/2021	07:00	4.8	1024.9	0	23	0
27/03/2021	07:15	4.6	1025	0	29	0
27/03/2021	07:30	4.6	1025	0	44	0
27/03/2021	07:45	5.2	1025	0	135	0
27/03/2021	08:00	5.7	1025	0	194	0
27/03/2021	08:15	6.4	1024.9	0	186	0
27/03/2021	08:30	7	1025	0	265	0
27/03/2021	08:45	7.5	1024.9	0	368	0
27/03/2021	09:00	8.1	1025	0	298	0
27/03/2021	09:15	8.6	1024.9	0	499	0
27/03/2021	09:30	9.1	1025	0	503	1.6
27/03/2021	09:45	9.4	1025	0	541	1.6
27/03/2021	10:00	10	1025.1	0	582	1.6
27/03/2021	10:15	10.6	1025.2	0	619	1.6
27/03/2021	10:30	11.2	1025.4	0	641	3.2
27/03/2021	10:45	11.4	1025.4	0	672	3.2
27/03/2021	11:00	11.4	1025.3	0	698	3.2
27/03/2021	11:15	11.6	1025.1	0	720	4.8
27/03/2021	11:30	12.3	1025	0	743	4.8
27/03/2021	11:48	12.7	1024.9	0	755	3.2
27/03/2021	12:00	12.9	1024.7	0	768	3.2
27/03/2021	12:15	13.6	1024.7	0	776	4.8
27/03/2021	12:30	13.8	1024.7	0	785	4.8
27/03/2021	12:45	13.8	1024.7	0	790	4.8
27/03/2021	13:00	13.9	1024.6	0	794	4.8
27/03/2021	13:15	14.2	1024.5	0	793	4.8
27/03/2021	13:30	14.1	1024.5	0	784	6.4
27/03/2021	13:45	14.4	1024.3	0	772	6.4
27/03/2021	14:00	14.7	1024.1	0	754	4.8
27/03/2021	14:15	14.8	1024	0	729	6.4
27/03/2021	14:32	14.7	1023.9	0	705	6.4
27/03/2021	14:45	15.1	1023.7	0	671	4.8
27/03/2021	15:00	15.2	1023.6	0	643	6.4
27/03/2021	15:15	15.1	1023.6	0	608	6.4
27/03/2021	15:30	15.1	1023.6	0	574	6.4
27/03/2021	15:45	15.1	1023.5	0	537	6.4
27/03/2021	16:00	14.9	1023.5	0	495	6.4
27/03/2021	16:15	14.6	1023.5	0	454	6.4
27/03/2021	16:30	14.5	1023.4	0	408	6.4
27/03/2021	16:47	14.6	1023.5	0	366	4.8
27/03/2021	17:00	14.4	1023.5	0	310	4.8
27/03/2021	17:15	13.9	1023.6	0	148	4.8
27/03/2021	17:30	13.5	1023.7	0	33	4.8
27/03/2021	17:45	13.1	1023.9	0	29	4.8
27/03/2021	18:00	12.7	1024.1	0	25	3.2
27/03/2021	18:15	12.3	1024.4	0	21	3.2
27/03/2021	18:30	11.8	1024.6	0	17	3.2
27/03/2021	18:45	11.2	1024.7	0	11	3.2
27/03/2021	19:00	10.6	1025	0	3	1.6
27/03/2021	19:15	9.7	1025.4	0	0	0
27/03/2021	19:30	8.9	1025.7	0	0	0
27/03/2021	19:45	8.5	1026.1	0	0	0
27/03/2021	20:00	8	1026.4	0	0	0
27/03/2021	20:15	7.4	1026.7	0	0	0
27/03/2021	20:31	7.2	1026.9	0	0	0
27/03/2021	20:45	6.8	1027.4	0	0	0
27/03/2021	21:00	6.3	1027.6	0	0	0
27/03/2021	21:15	5.7	1027.8	0	0	0
27/03/2021	21:30	5.2	1028	0	0	0
27/03/2021	21:45	4.6	1028.2	0	0	0
27/03/2021	22:00	4.1	1028.3	0	0	0
27/03/2021	22:15	3.6	1028.3	0	0	0
27/03/2021	22:30	3.2	1028.6	0	0	0
27/03/2021	22:45	2.9	1028.7	0	0	0
27/03/2021	23:00	2.8	1028.8	0	0	0
27/03/2021	23:16	2.4	1028.8	0	0	0
27/03/2021	23:30	2.1	1028.8	0	0	0
27/03/2021	23:45	1.7	1029	0	0	0
28/03/2021	00:00	1.3	1029	0	0	0
28/03/2021	00:15	1.3	1029.2	0	0	0
28/03/2021	00:30	0.8	1029.2	0	0	0
28/03/2021	00:45	0.7	1029.3	0	0	0
28/03/2021	01:00	0.4	1029.4	0	0	0
28/03/2021	01:15	0.2	1029.5	0	0	0
28/03/2021	01:30	-0.1	1029.6	0	0	0
28/03/2021	01:45	-0.3	1029.6	0	0	0
28/03/2021	02:00	-0.6	1029.6	0	0	0
28/03/2021	02:15	-0.6	1029.7	0	0	0
28/03/2021	02:30	-0.7	1029.7	0	0	0
28/03/2021	02:45	-0.9	1029.7	0	0	0
28/03/2021	03:02	-1.1	1029.7	0	0	0
28/03/2021	03:15	-1.3	1029.9	0	0	0
28/03/2021	03:30	-1.4	1030	0	0	0
28/03/2021	03:45	-1.4	1030.1	0	0	0
28/03/2021	04:00	-1.6	1030.2	0	0	0
28/03/2021	04:15	-1.8	1030.2	0	0	0
28/03/2021	04:30	-1.9	1030.4	0	0	0
28/03/2021	04:45	-2.1	1030.6	0	0	0
28/03/2021	05:00	-2.1	1030.7	0	0	0
28/03/2021	05:15	-2.2	1030.8	0	0	0
28/03/2021	05:30	-2.3	1030.9	0	0	0
28/03/2021	05:45	-2.3	1031	0	0	0
28/03/2021	06:00	-2.4	1031.2	0	0	0
28/03/2021	06:15	-2.5	1031.3	0	0	0
28/03/2021	06:30	-2.6	1031.6	0	3	0
28/03/2021	06:45	-2.5	1031.8	0	9	0
28/03/2021	07:00	-2.6	1031.9	0	15	0
28/03/2021	07:16	-2.6	1032.3	0	23	0
28/03/2021	07:30	-1.8	1032.5	0	87	0
28/03/2021	07:45	-0.4	1032.6	0	154	0
28/03/2021	08:00	1.2	1032.6	0	207	0
28/03/2021	08:15	2.6	1032.6	0	259	0
28/03/2021	08:30	3.7	1032.7	0	310	0
28/03/2021	08:45	4.7	1032.7	0	357	0
28/03/2021	09:00	5.9	1032.7	0	404	0
28/03/2021	09:15	6.7	1032.4	0	447	0
28/03/2021	09:30	7.9	1032.3	0	490	0
28/03/2021	09:45	8.8	1032.3	0	531	1.6
28/03/2021	10:00	9.5	1032.2	0	570	1.6
28/03/2021	10:15	10.7	1032.2	0	605	0
28/03/2021	10:30	11.9	1032.2	0	640	1.6
28/03/2021	10:45	12.6	1031.9	0	672	1.6
28/03/2021	11:02	13.8	1032	0	699	1.6
28/03/2021	11:15	14.6	1031.8	0	726	1.6
28/03/2021	11:30	15	1031.7	0	744	3.2
28/03/2021	11:45	15.4	1031.5	0	753	3.2
28/03/2021	12:00	16.2	1031.2	0	773	3.2
28/03/2021	12:15	16.8	1031	0	786	6.4
28/03/2021	12:30	16.7	1030.9	0	798	6.4
28/03/2021	12:45	16.8	1030.9	0	790	6.4
28/03/2021	13:00	16.8	1030.9	0	804	6.4
28/03/2021	13:15	17.3	1030.8	0	800	4.8
28/03/2021	13:30	17.3	1030.7	0	786	6.4
28/03/2021	13:45	17.4	1030.6	0	779	6.4
28/03/2021	14:00	17.4	1030.5	0	754	4.8
28/03/2021	14:15	17.3	1030.4	0	732	6.4
28/03/2021	14:30	17.4	1030.4	0	706	4.8
28/03/2021	14:45	17.4	1030.2	0	675	6.4
28/03/2021	15:00	17.3	1030.3	0	643	6.4
28/03/2021	15:15	17.4	1030.2	0	611	6.4
28/03/2021	15:30	17.3	1030.3	0	573	6.4
28/03/2021	15:45	17.3	1030.4	0	535	4.8
28/03/2021	16:00	16.9	1030.4	0	492	6.4
28/03/2021	16:15	17	1030.5	0	449	4.8
28/03/2021	16:30	16.8	1030.5	0	405	6.4
28/03/2021	16:45	16.6	1030.5	0	358	4.8
28/03/2021	17:00	16.4	1030.5	0	294	4.8
28/03/2021	17:15	16	1030.6	0	150	4.8
28/03/2021	17:30	15.7	1030.7	0	36	3.2
28/03/2021	17:45	15.3	1030.8	0	31	4.8
28/03/2021	18:00	14.9	1030.9	0	26	4.8
28/03/2021	18:15	14.4	1031.1	0	22	3.2
28/03/2021	18:30	13.6	1031.2	0	18	1.6
28/03/2021	18:45	12.6	1031.4	0	11	1.6
28/03/2021	19:00	11.7	1031.5	0	4	0
28/03/2021	19:15	10.7	1031.7	0	0	0
28/03/2021	19:30	10	1031.8	0	0	0
28/03/2021	19:45	9.6	1032.2	0	0	0
28/03/2021	20:00	9.1	1032.5	0	0	0
28/03/2021	20:15	8.6	1032.6	0	0	0
28/03/2021	20:30	7.9	1032.9	0	0	1.6
28/03/2021	20:45	7.4	1033	0	0	1.6
28/03/2021	21:00	6.8	1033.3	0	0	1.6
28/03/2021	21:15	6.5	1033.5	0	0	0
28/03/2021	21:30	5.9	1033.7	0	0	0
28/03/2021	21:45	5.6	1034	0	0	0
28/03/2021	22:00	5.1	1034	0	0	0
28/03/2021	22:15	4.6	1034.2	0	0	0
28/03/2021	22:30	4.1	1034.4	0	0	0
28/03/2021	22:48	3.7	1034.8	0	0	0
28/03/2021	23:00	3.4	1035	0	0	0
28/03/2021	23:15	3	1035.1	0	0	0
28/03/2021	23:30	2.7	1035.2	0	0	0
28/03/2021	23:45	2.3	1035.4	0	0	0
29/03/2021	00:00	1.9	1035.6	0	0	0
29/03/2021	00:15	1.7	1035.7	0	0	0
29/03/2021	00:30	1.4	1035.8	0	0	0
29/03/2021	00:45	1.2	1035.9	0	0	0
29/03/2021	01:00	1	1036.1	0	0	0
29/03/2021	01:15	0.9	1036	0	0	0
29/03/2021	01:30	0.9	1036	0	0	0
29/03/2021	01:45	0.7	1035.9	0	0	0
29/03/2021	02:00	0.3	1035.8	0	0	1.6
29/03/2021	02:15	0.1	1035.7	0	0	0
29/03/2021	02:30	0.1	1035.7	0	0	0
29/03/2021	02:45	0	1035.7	0	0	0
29/03/2021	03:00	-0.2	1035.7	0	0	0
29/03/2021	03:15	-0.4	1035.7	0	0	0
29/03/2021	03:30	-0.5	1035.7	0	0	0
29/03/2021	03:45	-0.6	1035.6	0	0	0
29/03/2021	04:00	-0.6	1035.6	0	0	0
29/03/2021	04:15	-0.7	1035.5	0	0	0
29/03/2021	04:30	-0.8	1035.5	0	0	0
29/03/2021	04:45	-0.9	1035.6	0	0	0
29/03/2021	05:00	-1	1035.6	0	0	0
29/03/2021	05:15	-1.2	1035.7	0	0	0
29/03/2021	05:30	-1.3	1035.6	0	0	0
29/03/2021	05:45	-1.2	1035.6	0	0	0
29/03/2021	06:00	-1.3	1035.7	0	0	0
29/03/2021	06:15	-1.6	1035.7	0	0	0
29/03/2021	06:30	-1.6	1035.8	0	4	0
29/03/2021	06:45	-1.5	1036.1	0	12	0
29/03/2021	07:00	-1.4	1036.1	0	18	0
29/03/2021	07:15	-1.3	1036.1	0	27	0
29/03/2021	07:30	-0.2	1036.4	0	94	0
29/03/2021	07:46	0.9	1036.4	0	148	0
29/03/2021	08:00	3	1036.3	0	210	0
29/03/2021	08:15	4.4	1036.2	0	258	0
29/03/2021	08:30	5.6	1036.2	0	310	0
29/03/2021	08:45	6.8	1036.1	0	354	0
29/03/2021	09:00	7.8	1035.9	0	398	0
29/03/2021	09:15	8.8	1035.9	0	442	0
29/03/2021	09:30	9.7	1035.6	0	484	0
29/03/2021	09:45	10.7	1035.3	0	526	0
29/03/2021	10:00	11.7	1035.2	0	562	0
29/03/2021	10:15	12.7	1035.3	0	599	0
29/03/2021	10:33	13.7	1035.3	0	632	0
29/03/2021	10:45	14.5	1035.2	0	671	1.6
29/03/2021	11:00	15.6	1034.9	0	694	1.6
29/03/2021	11:15	16.1	1034.6	0	716	1.6
29/03/2021	11:30	17.2	1034.6	0	739	1.6
29/03/2021	11:45	17.6	1034.4	0	758	3.2
29/03/2021	12:00	18	1034.1	0	762	3.2
29/03/2021	12:17	18.4	1033.9	0	774	1.6
29/03/2021	12:30	18.8	1033.7	0	785	4.8
29/03/2021	12:45	19.2	1033.7	0	789	3.2
29/03/2021	13:00	19.3	1033.4	0	789	4.8
29/03/2021	13:15	19.4	1033.2	0	779	4.8
29/03/2021	13:30	19.9	1032.9	0	768	4.8
29/03/2021	13:45	19.9	1032.9	0	763	4.8
29/03/2021	14:00	20.1	1032.5	0	747	4.8
29/03/2021	14:15	20.3	1032.3	0	727	4.8
29/03/2021	14:33	20.3	1032.2	0	712	6.4
29/03/2021	14:45	20.5	1031.8	0	664	4.8
29/03/2021	15:00	20.4	1031.8	0	644	6.4
29/03/2021	15:15	20.5	1031.6	0	591	4.8
29/03/2021	15:30	20.5	1031.5	0	565	4.8
29/03/2021	15:45	20.3	1031.5	0	532	6.4
29/03/2021	16:00	20.3	1031.4	0	495	4.8
29/03/2021	16:15	20.1	1031.3	0	455	4.8
29/03/2021	16:30	19.8	1031.4	0	419	4.8
29/03/2021	16:45	19.5	1031.3	0	368	4.8
29/03/2021	17:00	19.1	1031.3	0	319	6.4
29/03/2021	17:15	18.6	1031.4	0	184	4.8
29/03/2021	17:30	18.1	1031.5	0	36	4.8
29/03/2021	17:45	17.7	1031.6	0	31	4.8
29/03/2021	18:00	17.2	1031.7	0	27	4.8
